comment_id,sentiment_pred,sarcasm_pred,sentiment_proba_neg,sentiment_proba_neu,sentiment_proba_pos,sarcasm_proba_sarcastic,final_interpretation,sentiment_score,sarcasm_score,confidence_max,neutrality_bias,margin
myp7dwh,LABEL_1,not sarcastic,0.4832344,0.5089868,0.0077788234,0.005356404,neutral,-0.4754555766,0.005356404,0.5089868,0.5089868,0.025752399999999953
myp7ch2,LABEL_1,not sarcastic,0.0026225853,0.99312085,0.004256537,0.0009216553,neutral,0.0016339517000000005,0.0009216553,0.99312085,0.99312085,0.9888643130000001
myp684d,LABEL_1,not sarcastic,0.0009672306,0.9902864,0.008746434,0.0013981368,neutral (sarcastic unclear),0.007779203400000001,0.0013981368,0.9902864,0.9902864,0.981539966
myp7iq1,LABEL_1,not sarcastic,0.0016453534,0.994934,0.0034205571,0.00048007665,neutral,0.0017752037,0.00048007665,0.994934,0.994934,0.9915134429
myple29,LABEL_1,sarcastic,0.02653376,0.9499383,0.023527935,0.9991966,neutral (sarcastic unclear),-0.003005825,0.9991966,0.9499383,0.9499383,0.92340454
myp724g,LABEL_1,not sarcastic,0.0023444234,0.99222344,0.0054320972,0.00088486855,neutral,0.0030876738000000003,0.00088486855,0.99222344,0.99222344,0.9867913427999999
myaynoa,LABEL_1,sarcastic,0.0015291503,0.9943764,0.0040944396,0.9741813,neutral (sarcastic unclear),0.0025652893,0.9741813,0.9943764,0.9943764,0.9902819604
myaz1po,LABEL_1,not sarcastic,0.0023488966,0.98907244,0.008578614,0.003060238,neutral,0.0062297174,0.003060238,0.98907244,0.98907244,0.980493826
myaz0hx,LABEL_1,not sarcastic,0.02720928,0.9129021,0.059888598,0.00091332145,neutral,0.032679318,0.00091332145,0.9129021,0.9129021,0.853013502
myb9ujp,LABEL_2,not sarcastic,0.07051371,0.12583172,0.8036546,0.0012749989,neutral,0.73314089,0.0012749989,0.8036546,0.12583172,0.67782288
myb2d0t,LABEL_1,not sarcastic,0.0013793018,0.908521,0.090099744,0.04816561,positive,0.0887204422,0.04816561,0.908521,0.908521,0.818421256
myb0emq,LABEL_1,not sarcastic,0.003947272,0.9858845,0.010168238,0.015043435,neutral,0.006220966,0.015043435,0.9858845,0.9858845,0.9757162620000001
mybicof,LABEL_1,not sarcastic,0.00091902906,0.98688644,0.012194465,0.016473204,neutral,0.01127543594,0.016473204,0.98688644,0.98688644,0.974691975
my9bv24,LABEL_1,sarcastic,0.0015526739,0.9944219,0.0040254043,0.9802044,neutral (sarcastic unclear),0.0024727304000000004,0.9802044,0.9944219,0.9944219,0.9903964957
my9codm,LABEL_1,not sarcastic,0.0011644375,0.99590945,0.0029260952,0.0011678215,neutral,0.0017616577,0.0011678215,0.99590945,0.99590945,0.9929833548
my9ksto,LABEL_1,not sarcastic,0.0144760115,0.8479083,0.13761568,0.0020556913,neutral,0.1231396685,0.0020556913,0.8479083,0.8479083,0.7102926199999999
my9fyr1,LABEL_1,not sarcastic,0.0025459945,0.99182034,0.0056337253,0.0053595356,neutral,0.0030877307999999997,0.0053595356,0.99182034,0.99182034,0.9861866147
my9dxb2,LABEL_1,not sarcastic,0.042788036,0.9363096,0.020902352,0.0007381116,neutral,-0.021885684000000002,0.0007381116,0.9363096,0.9363096,0.8935215639999999
my5315q,LABEL_1,sarcastic,0.0015370229,0.9944348,0.0040282384,0.95672196,neutral (sarcastic unclear),0.0024912155000000004,0.95672196,0.9944348,0.9944348,0.9904065616
my5fesq,LABEL_1,not sarcastic,0.013863414,0.9786285,0.0075081503,0.0012104565,neutral,-0.006355263699999999,0.0012104565,0.9786285,0.9786285,0.964765086
my87den,LABEL_1,not sarcastic,0.024035126,0.9726476,0.0033172641,0.0015931498,negative,-0.020717861900000002,0.0015931498,0.9726476,0.9726476,0.9486124739999999
my2xdu4,LABEL_1,sarcastic,0.0015490678,0.99441177,0.004039105,0.96314937,neutral (sarcastic unclear),0.0024900372000000006,0.96314937,0.99441177,0.99441177,0.990372665
my2zkws,LABEL_1,not sarcastic,0.023998499,0.9238848,0.052116744,0.0030628068,neutral,0.028118245,0.0030628068,0.9238848,0.9238848,0.871768056
my33vau,LABEL_1,not sarcastic,0.0027516612,0.9911566,0.006091779,0.008076281,neutral,0.0033401178000000004,0.008076281,0.9911566,0.9911566,0.985064821
my796mp,LABEL_2,not sarcastic,0.0072201164,0.14724018,0.8455397,0.0010071227,neutral,0.8383195836,0.0010071227,0.8455397,0.14724018,0.69829952
my30dtv,LABEL_2,not sarcastic,0.00387633,0.291257,0.70486665,0.001211671,neutral,0.7009903200000001,0.001211671,0.70486665,0.291257,0.41360965000000005
my5ca1g,LABEL_1,not sarcastic,0.0010233852,0.9960705,0.0029060128,0.0022400976,positive,0.0018826276000000002,0.0022400976,0.9960705,0.9960705,0.9931644872
mz7mzv6,LABEL_1,not sarcastic,0.019797944,0.8620852,0.11811687,0.005579637,neutral,0.098318926,0.005579637,0.8620852,0.8620852,0.74396833
mxugk7n,LABEL_1,sarcastic,0.0016137077,0.9945374,0.003848833,0.967974,neutral (sarcastic unclear),0.0022351253,0.967974,0.9945374,0.9945374,0.990688567
mxuhuf3,LABEL_1,sarcastic,0.0008050622,0.9946517,0.0045432174,0.9967789,neutral (sarcastic unclear),0.0037381551999999996,0.9967789,0.9946517,0.9946517,0.9901084826000001
mxuhb2l,LABEL_1,not sarcastic,0.0026070084,0.99414474,0.0032482347,0.0031627542,neutral,0.0006412262999999996,0.0031627542,0.99414474,0.99414474,0.9908965053
mxukrw7,LABEL_1,sarcastic,0.0023563083,0.99181163,0.0058320835,0.8094169,neutral (sarcastic unclear),0.0034757751999999996,0.8094169,0.99181163,0.99181163,0.9859795465000001
mxv3nvb,LABEL_1,not sarcastic,0.05268629,0.93328184,0.014031774,0.0021681571,neutral,-0.038654516,0.0021681571,0.93328184,0.93328184,0.88059555
mxv17lz,LABEL_1,not sarcastic,0.002069988,0.9928773,0.005052685,0.003780347,neutral,0.0029826970000000003,0.003780347,0.9928773,0.9928773,0.987824615
mxuh30l,LABEL_1,not sarcastic,0.0025314281,0.9935614,0.003907173,0.0007511617,neutral,0.0013757448999999998,0.0007511617,0.9935614,0.9935614,0.989654227
mxrqoit,LABEL_1,sarcastic,0.0015512174,0.9944569,0.0039918674,0.9532882,neutral (sarcastic unclear),0.00244065,0.9532882,0.9944569,0.9944569,0.9904650326
mxrse5r,LABEL_1,not sarcastic,0.33929506,0.6480095,0.012695446,0.0012822793,positive,-0.326599614,0.0012822793,0.6480095,0.6480095,0.30871444000000003
mxrzpsf,LABEL_2,not sarcastic,0.0023852063,0.44246334,0.5551515,0.0027616064,neutral,0.5527662937,0.0027616064,0.5551515,0.44246334,0.11268816000000004
mxruwvr,LABEL_1,not sarcastic,0.002273308,0.9939275,0.0037992622,0.010880286,neutral,0.0015259542,0.010880286,0.9939275,0.9939275,0.9901282377999999
mxrr8t2,LABEL_1,not sarcastic,0.43911514,0.5483337,0.0125512425,0.025667327,positive,-0.4265638975,0.025667327,0.5483337,0.5483337,0.10921856000000002
mxs44xa,LABEL_1,not sarcastic,0.0011170113,0.995665,0.003217996,0.00071897125,neutral (sarcastic unclear),0.0021009847,0.00071897125,0.995665,0.995665,0.9924470040000001
mxrzvkk,LABEL_1,not sarcastic,0.030492777,0.9579901,0.011517093,0.00069140084,neutral,-0.018975684,0.00069140084,0.9579901,0.9579901,0.927497323
mxmzm5p,LABEL_1,sarcastic,0.0015215985,0.9944559,0.0040226365,0.9476307,neutral (sarcastic unclear),0.002501038,0.9476307,0.9944559,0.9944559,0.9904332634999999
mxn2amu,LABEL_1,not sarcastic,0.0071205148,0.99001735,0.0028622563,0.0032486338,neutral,-0.0042582585,0.0032486338,0.99001735,0.99001735,0.9828968352
mxnln0p,LABEL_1,not sarcastic,0.0029617508,0.9872061,0.009832181,0.0010731523,neutral,0.006870430200000001,0.0010731523,0.9872061,0.9872061,0.9773739189999999
mxo4u4a,LABEL_1,not sarcastic,0.0010538549,0.9932361,0.0057099718,0.005690573,neutral,0.0046561169,0.005690573,0.9932361,0.9932361,0.9875261282
mxq2uid,LABEL_1,not sarcastic,0.0010339285,0.9953198,0.0036462564,0.00076757395,neutral,0.0026123279,0.00076757395,0.9953198,0.9953198,0.9916735435999999
mxrbdpz,LABEL_1,not sarcastic,0.0011072188,0.99566865,0.0032241193,0.020131618,neutral,0.0021169005,0.020131618,0.99566865,0.99566865,0.9924445307
mxn0qaz,LABEL_1,not sarcastic,0.0033036093,0.98141587,0.015280623,0.0035884634,neutral,0.0119770137,0.0035884634,0.98141587,0.98141587,0.966135247
my1qfjv,LABEL_1,not sarcastic,0.0021667466,0.5381252,0.459708,0.001517476,neutral,0.4575412534,0.001517476,0.5381252,0.5381252,0.07841719999999996
mxdqhtv,LABEL_1,sarcastic,0.0015423935,0.9944173,0.0040403255,0.954549,neutral (sarcastic unclear),0.0024979319999999996,0.954549,0.9944173,0.9944173,0.9903769745
mxdr10a,LABEL_1,not sarcastic,0.0040082005,0.90880233,0.08718947,0.0034933663,negative (sarcastic bearish),0.0831812695,0.0034933663,0.90880233,0.90880233,0.82161286
mxdrdus,LABEL_2,not sarcastic,0.0012710493,0.019666364,0.97906256,0.007357658,neutral,0.9777915107,0.007357658,0.97906256,0.019666364,0.959396196
mxdryft,LABEL_1,not sarcastic,0.0015303117,0.9947891,0.0036806408,0.0013964481,neutral,0.0021503291,0.0013964481,0.9947891,0.9947891,0.9911084592
mxdrdqu,LABEL_1,sarcastic,0.009271712,0.53644365,0.45428458,0.99822515,neutral (sarcastic unclear),0.445012868,0.99822515,0.53644365,0.53644365,0.08215907000000006
mxdsvpn,LABEL_1,not sarcastic,0.0018484243,0.99457884,0.003572727,0.04457152,neutral,0.0017243026999999998,0.04457152,0.99457884,0.99457884,0.991006113
mxapr11,LABEL_1,sarcastic,0.0015508512,0.99439466,0.0040544863,0.9485818,neutral (sarcastic unclear),0.0025036351,0.9485818,0.99439466,0.99439466,0.9903401736999999
mxaqhk6,LABEL_1,sarcastic,0.0628467,0.92840356,0.008749702,0.77688754,neutral (sarcastic unclear),-0.05409699800000001,0.77688754,0.92840356,0.92840356,0.86555686
mxasmjx,LABEL_1,not sarcastic,0.09307217,0.9006771,0.006250778,0.0027164177,neutral (sarcastic unclear),-0.086821392,0.0027164177,0.9006771,0.9006771,0.80760493
mxawoym,LABEL_1,not sarcastic,0.002878887,0.9941909,0.0029301748,0.0030324564,neutral,5.128779999999996e-05,0.0030324564,0.9941909,0.9941909,0.9912607252
mxay95e,LABEL_0,not sarcastic,0.6724487,0.31852934,0.009021893,0.00066732464,neutral (sarcastic unclear),-0.663426807,0.00066732464,0.6724487,0.31852934,0.35391936
mxaqm0q,LABEL_1,not sarcastic,0.0009809997,0.993863,0.005156046,0.0014306648,neutral,0.0041750463000000005,0.0014306648,0.993863,0.993863,0.9887069540000001
mxaqp3l,LABEL_1,not sarcastic,0.0016148968,0.9953727,0.0030123952,0.0013462115,neutral (sarcastic unclear),0.0013974983999999998,0.0013462115,0.9953727,0.9953727,0.9923603048
mx76qdp,LABEL_1,sarcastic,0.0015393493,0.9944101,0.004050454,0.96027464,neutral (sarcastic unclear),0.0025111047,0.96027464,0.9944101,0.9944101,0.9903596459999999
mx7ajes,LABEL_1,not sarcastic,0.0019015172,0.9912486,0.006849899,0.0007656031,neutral,0.004948381799999999,0.0007656031,0.9912486,0.9912486,0.984398701
mx3x33a,LABEL_1,sarcastic,0.0015339333,0.99439466,0.004071465,0.93502617,neutral (sarcastic unclear),0.0025375317,0.93502617,0.99439466,0.99439466,0.990323195
mx4c6sh,LABEL_1,not sarcastic,0.0036403611,0.99185055,0.0045091226,0.0015903816,neutral,0.0008687615000000002,0.0015903816,0.99185055,0.99185055,0.9873414274
mx40r2d,LABEL_1,not sarcastic,0.0047373776,0.8900977,0.10516496,0.0024140703,neutral,0.1004275824,0.0024140703,0.8900977,0.8900977,0.78493274
mx764r0,LABEL_2,not sarcastic,0.0033818802,0.030335465,0.96628267,0.00076204375,neutral,0.9629007898,0.00076204375,0.96628267,0.030335465,0.9359472050000001
mx3rwa0,LABEL_1,sarcastic,0.0016314407,0.99449277,0.0038758598,0.97357035,neutral (sarcastic unclear),0.0022444190999999997,0.97357035,0.99449277,0.99449277,0.9906169102
mx3suq9,LABEL_0,not sarcastic,0.9517552,0.037190605,0.011054081,0.0007376946,neutral,-0.940701119,0.0007376946,0.9517552,0.037190605,0.914564595
mx3sjxc,LABEL_1,not sarcastic,0.0023844051,0.9592247,0.03839094,0.0055497065,neutral,0.0360065349,0.0055497065,0.9592247,0.9592247,0.9208337600000001
mx414wj,LABEL_1,not sarcastic,0.0013225558,0.9924005,0.006276918,0.0004500409,neutral,0.0049543622,0.0004500409,0.9924005,0.9924005,0.986123582
mx3szzg,LABEL_2,sarcastic,0.0032010449,0.11155587,0.8852431,0.99797577,neutral (sarcastic unclear),0.8820420551,0.99797577,0.8852431,0.11155587,0.77368723
mx4tgkb,LABEL_0,not sarcastic,0.554729,0.43492085,0.0103502385,0.0012639018,negative (sarcastic bearish),-0.5443787615,0.0012639018,0.554729,0.43492085,0.11980815
mx3ux8f,LABEL_1,not sarcastic,0.023123128,0.90651405,0.07036285,0.0016069708,neutral,0.047239722000000005,0.0016069708,0.90651405,0.90651405,0.8361512
mx3ukay,LABEL_1,not sarcastic,0.0034923125,0.98735017,0.009157501,0.10484121,neutral,0.0056651884999999996,0.10484121,0.98735017,0.98735017,0.978192669
mx3112p,LABEL_1,sarcastic,0.0015421626,0.994369,0.0040888367,0.96382695,neutral (sarcastic unclear),0.0025466741,0.96382695,0.994369,0.994369,0.9902801632999999
mx3fapj,LABEL_2,not sarcastic,0.0055247764,0.16792999,0.8265452,0.007106024,negative,0.8210204235999999,0.007106024,0.8265452,0.16792999,0.65861521
mx3grw2,LABEL_1,not sarcastic,0.0021897473,0.993733,0.004077175,0.00084467616,neutral,0.0018874277,0.00084467616,0.993733,0.993733,0.9896558249999999
mxln4g7,LABEL_1,not sarcastic,0.00207168,0.9894996,0.00842864,0.0017561987,neutral,0.00635696,0.0017561987,0.9894996,0.9894996,0.98107096
mx2mia2,LABEL_1,sarcastic,0.0015303089,0.99444157,0.004028118,0.94772923,neutral (sarcastic unclear),0.0024978090999999997,0.94772923,0.99444157,0.99444157,0.990413452
mx2nuu0,LABEL_1,not sarcastic,0.0017648615,0.99215263,0.0060824896,0.0011875876,neutral,0.0043176281,0.0011875876,0.99215263,0.99215263,0.9860701404
mx2nnf0,LABEL_2,not sarcastic,0.0046225865,0.14374192,0.8516355,0.014409283,neutral,0.8470129135,0.014409283,0.8516355,0.14374192,0.70789358
mx2nk75,LABEL_1,not sarcastic,0.0010592609,0.9957301,0.003210627,0.00081213756,neutral,0.0021513661000000005,0.00081213756,0.9957301,0.9957301,0.992519473
mx2p0i0,LABEL_1,not sarcastic,0.0012017644,0.99412954,0.004668674,0.0013758064,neutral,0.0034669096,0.0013758064,0.99412954,0.99412954,0.9894608659999999
mx2o2uh,LABEL_1,not sarcastic,0.008447632,0.5706156,0.42093688,0.0007290043,neutral (sarcastic unclear),0.41248924800000003,0.0007290043,0.5706156,0.5706156,0.14967872
mx2xmle,LABEL_1,sarcastic,0.0012687279,0.99617565,0.0025556106,0.99145293,neutral (sarcastic unclear),0.0012868827,0.99145293,0.99617565,0.99617565,0.9936200394
mx2kgke,LABEL_1,sarcastic,0.0015233348,0.99444145,0.004035194,0.95286477,neutral (sarcastic unclear),0.0025118592,0.95286477,0.99444145,0.99444145,0.990406256
mx2la3k,LABEL_1,not sarcastic,0.0025396135,0.9916966,0.005763755,0.006539373,neutral,0.0032241414999999995,0.006539373,0.9916966,0.9916966,0.985932845
mx2t778,LABEL_1,not sarcastic,0.004886619,0.9886486,0.006464754,0.0036598255,neutral,0.0015781349999999996,0.0036598255,0.9886486,0.9886486,0.982183846
mx2qi2w,LABEL_1,not sarcastic,0.013302345,0.96859443,0.018103281,0.00072835403,neutral,0.004800935999999999,0.00072835403,0.96859443,0.96859443,0.950491149
mx2m84i,LABEL_1,sarcastic,0.011181601,0.92768556,0.06113283,0.8745008,neutral (sarcastic unclear),0.049951229,0.8745008,0.92768556,0.92768556,0.86655273
mx39m5c,LABEL_1,not sarcastic,0.0027306175,0.99149984,0.005769595,0.0073688244,neutral,0.0030389774999999997,0.0073688244,0.99149984,0.99149984,0.9857302450000001
mx2lgwx,LABEL_1,not sarcastic,0.0011883737,0.9961506,0.0026610221,0.004415026,neutral,0.0014726484,0.004415026,0.9961506,0.9961506,0.9934895779
mx2326j,LABEL_1,sarcastic,0.001524699,0.9944606,0.0040148236,0.95623195,neutral (sarcastic unclear),0.0024901246,0.95623195,0.9944606,0.9944606,0.9904457764
mx258hr,LABEL_1,not sarcastic,0.023790302,0.9476567,0.028552907,0.0010437896,neutral,0.004762605,0.0010437896,0.9476567,0.9476567,0.919103793
mx26enp,LABEL_1,not sarcastic,0.01190544,0.97964364,0.008450921,0.0016143789,neutral,-0.0034545189999999996,0.0016143789,0.97964364,0.97964364,0.9677382
mx26k5c,LABEL_1,not sarcastic,0.479364,0.5074821,0.013153857,0.0008861948,negative,-0.466210143,0.0008861948,0.5074821,0.5074821,0.028118100000000035
mx26ncf,LABEL_1,not sarcastic,0.0034372173,0.7882086,0.20835412,0.0038187802,neutral,0.20491690270000001,0.0038187802,0.7882086,0.7882086,0.5798544800000001
mx2ebdq,LABEL_1,not sarcastic,0.4416136,0.5401635,0.018222861,0.00073282485,neutral,-0.423390739,0.00073282485,0.5401635,0.5401635,0.09854990000000002
mx2fryh,LABEL_0,not sarcastic,0.9695892,0.02579139,0.004619477,0.0020289614,neutral,-0.9649697230000001,0.0020289614,0.9695892,0.02579139,0.9437978100000001
mx24qgg,LABEL_1,not sarcastic,0.009481267,0.9586971,0.03182163,0.23973255,neutral,0.022340362999999995,0.23973255,0.9586971,0.9586971,0.9268754699999999
mx1fvl9,LABEL_1,sarcastic,0.001544526,0.9944142,0.004041274,0.95174295,neutral (sarcastic unclear),0.002496748,0.95174295,0.9944142,0.9944142,0.990372926
mx2pgwz,LABEL_0,not sarcastic,0.932855,0.054963253,0.012181711,0.0014321068,neutral (sarcastic unclear),-0.920673289,0.0014321068,0.932855,0.054963253,0.877891747
mx1h9tm,LABEL_1,not sarcastic,0.007562047,0.98840255,0.0040354673,0.001496803,neutral,-0.0035265797,0.001496803,0.98840255,0.98840255,0.980840503
mx3dzam,LABEL_1,not sarcastic,0.002931118,0.98915523,0.007913627,0.001229475,neutral,0.0049825089999999995,0.001229475,0.98915523,0.98915523,0.9812416030000001
mx2xeoi,LABEL_2,not sarcastic,0.002846037,0.027650248,0.96950376,0.0023797802,neutral,0.9666577230000001,0.0023797802,0.96950376,0.027650248,0.941853512
mx6al0t,LABEL_1,not sarcastic,0.0056499275,0.99106616,0.0032839137,0.0006584561,neutral,-0.0023660137999999995,0.0006584561,0.99106616,0.99106616,0.9854162325
mx37plj,LABEL_1,not sarcastic,0.002012339,0.95724756,0.040740043,0.0015931498,positive,0.038727703999999995,0.0015931498,0.95724756,0.95724756,0.916507517
mx2oz5f,LABEL_1,sarcastic,0.0020120367,0.9799944,0.017993575,0.99863714,neutral (sarcastic unclear),0.0159815383,0.99863714,0.9799944,0.9799944,0.9620008250000001
mx16qy9,LABEL_1,sarcastic,0.0015234618,0.9943508,0.0041257576,0.94077843,neutral (sarcastic unclear),0.0026022958,0.94077843,0.9943508,0.9943508,0.9902250424
mx1cjb8,LABEL_0,not sarcastic,0.94434124,0.048954777,0.0067038704,0.0009184115,neutral,-0.9376373696,0.0009184115,0.94434124,0.048954777,0.895386463
mx1kmxw,LABEL_1,not sarcastic,0.001511123,0.99463236,0.0038564424,0.0013746839,neutral,0.0023453194,0.0013746839,0.99463236,0.99463236,0.9907759176
mx17tmi,LABEL_1,not sarcastic,0.003947272,0.9858845,0.010168238,0.015043435,neutral,0.006220966,0.015043435,0.9858845,0.9858845,0.9757162620000001
mx19bd8,LABEL_0,sarcastic,0.87607837,0.1099534,0.013968151,0.9970535,neutral (sarcastic unclear),-0.862110219,0.9970535,0.87607837,0.1099534,0.76612497
mx1g7cw,LABEL_1,not sarcastic,0.003582587,0.98413867,0.012278742,0.018746264,neutral,0.008696155,0.018746264,0.98413867,0.98413867,0.971859928
mwwr63r,LABEL_1,sarcastic,0.0016314407,0.99449277,0.0038758598,0.97357035,neutral (sarcastic unclear),0.0022444190999999997,0.97357035,0.99449277,0.99449277,0.9906169102
mwwsys1,LABEL_1,not sarcastic,0.0024101483,0.9921183,0.005471666,0.0055655,neutral,0.0030615177,0.0055655,0.9921183,0.9921183,0.986646634
mwx4l00,LABEL_0,not sarcastic,0.9793241,0.016326046,0.0043499493,0.0006911597,neutral,-0.9749741507,0.0006911597,0.9793241,0.016326046,0.962998054
mwwvl2l,LABEL_1,sarcastic,0.009874765,0.9799938,0.010131363,0.7643701,positive,0.0002565979999999985,0.7643701,0.9799938,0.9799938,0.9698624370000001
mwwxh6b,LABEL_1,not sarcastic,0.0008547785,0.9954234,0.0037218377,0.0008598344,neutral,0.0028670592,0.0008598344,0.9954234,0.9954234,0.9917015623
mwwxo5t,LABEL_1,not sarcastic,0.0068469807,0.98542285,0.007730177,0.00083701895,neutral,0.0008831963000000007,0.00083701895,0.98542285,0.98542285,0.977692673
mwkonji,LABEL_1,sarcastic,0.0015334516,0.9944337,0.004032789,0.9525606,neutral (sarcastic unclear),0.0024993374,0.9525606,0.9944337,0.9944337,0.9904009109999999
mwkqmhm,LABEL_1,not sarcastic,0.0012706108,0.99580526,0.0029240553,0.00088409736,neutral,0.0016534445000000002,0.00088409736,0.99580526,0.99580526,0.9928812047000001
mwlxt04,LABEL_2,not sarcastic,0.0026359078,0.12043167,0.8769325,0.0019071546,positive,0.8742965922,0.0019071546,0.8769325,0.12043167,0.75650083
mwl8iz3,LABEL_1,not sarcastic,0.0017404634,0.97252524,0.025734192,0.0006317137,neutral,0.0239937286,0.0006317137,0.97252524,0.97252524,0.9467910479999999
mwbug9b,LABEL_1,sarcastic,0.0015281509,0.99440765,0.004064217,0.96278036,neutral (sarcastic unclear),0.0025360661000000005,0.96278036,0.99440765,0.99440765,0.9903434329999999
mwbstcs,LABEL_1,sarcastic,0.00150437,0.9944285,0.0040672086,0.9612334,neutral (sarcastic unclear),0.0025628386,0.9612334,0.9944285,0.9944285,0.9903612914000001
mwbxciq,LABEL_1,not sarcastic,0.003947272,0.9858845,0.010168238,0.015043435,neutral,0.006220966,0.015043435,0.9858845,0.9858845,0.9757162620000001
mw93f2j,LABEL_1,sarcastic,0.0015568335,0.99440515,0.004038082,0.9644555,neutral (sarcastic unclear),0.0024812485,0.9644555,0.99440515,0.99440515,0.990367068
mw94v99,LABEL_1,not sarcastic,0.003947272,0.9858845,0.010168238,0.015043435,neutral,0.006220966,0.015043435,0.9858845,0.9858845,0.9757162620000001
mw96w4e,LABEL_1,not sarcastic,0.0028044446,0.994125,0.0030705554,0.00083843985,neutral,0.00026611080000000023,0.00083843985,0.994125,0.994125,0.9910544446
mw95wfk,LABEL_1,not sarcastic,0.0020049026,0.9928457,0.005149386,0.0007457489,neutral,0.0031444833999999997,0.0007457489,0.9928457,0.9928457,0.987696314
mw9caus,LABEL_1,sarcastic,0.008198013,0.8486404,0.14316167,0.9246234,positive (sarcastic bullish),0.134963657,0.9246234,0.8486404,0.8486404,0.7054787299999999
mw948ry,LABEL_1,not sarcastic,0.002911976,0.99117774,0.0059102615,0.0073390147,neutral,0.0029982854999999996,0.0073390147,0.99117774,0.99117774,0.9852674785000001
mw8vcsk,LABEL_1,sarcastic,0.0015544909,0.99441177,0.0040337406,0.9581243,neutral (sarcastic unclear),0.0024792497,0.9581243,0.99441177,0.99441177,0.9903780294000001
mw8vslg,LABEL_1,not sarcastic,0.0029436918,0.9906549,0.0064014816,0.0074611665,neutral,0.0034577898,0.0074611665,0.9906549,0.9906549,0.9842534184
mw8yn9k,LABEL_1,not sarcastic,0.0028778631,0.9914937,0.0056285057,0.007426074,neutral,0.0027506425999999995,0.007426074,0.9914937,0.9914937,0.9858651943000001
mw8vudx,LABEL_1,not sarcastic,0.009561139,0.9334313,0.057007484,0.24904153,neutral,0.047446345,0.24904153,0.9334313,0.9334313,0.876423816
mw8wyvh,LABEL_0,not sarcastic,0.97498655,0.019931963,0.005081516,0.0007750364,negative,-0.969905034,0.0007750364,0.97498655,0.019931963,0.955054587
mw8yj60,LABEL_1,sarcastic,0.018077558,0.9772939,0.0046285545,0.9836205,neutral (sarcastic unclear),-0.0134490035,0.9836205,0.9772939,0.9772939,0.959216342
mw98rrq,LABEL_0,sarcastic,0.97656983,0.019244485,0.004185575,0.9991763,positive (sarcastic bullish),-0.9723842549999999,0.9991763,0.97656983,0.019244485,0.957325345
mw8bumd,LABEL_1,sarcastic,0.0015170466,0.9944031,0.004079786,0.94953114,neutral (sarcastic unclear),0.0025627394,0.94953114,0.9944031,0.9944031,0.990323314
mw8cyi7,LABEL_1,not sarcastic,0.004888724,0.988192,0.00691918,0.0006251664,neutral,0.002030456,0.0006251664,0.988192,0.988192,0.9812728199999999
mw8c6i6,LABEL_1,sarcastic,0.002523533,0.9938836,0.0035928667,0.9954699,neutral (sarcastic unclear),0.0010693336999999998,0.9954699,0.9938836,0.9938836,0.9902907333
mw8vxqv,LABEL_1,not sarcastic,0.0010356202,0.994663,0.0043013613,0.00057823973,positive,0.0032657410999999996,0.00057823973,0.994663,0.994663,0.9903616386999999
mwa1uoj,LABEL_1,not sarcastic,0.0012412337,0.99501747,0.003741385,0.0010427659,positive,0.0025001512999999996,0.0010427659,0.99501747,0.99501747,0.991276085
mw88ugf,LABEL_1,sarcastic,0.0015591453,0.99450845,0.003932462,0.93030465,neutral (sarcastic unclear),0.0023733167,0.93030465,0.99450845,0.99450845,0.990575988
mw8itys,LABEL_1,not sarcastic,0.0027587966,0.9912162,0.006024956,0.00873893,neutral,0.0032661593999999995,0.00873893,0.9912162,0.9912162,0.985191244
mw98ynn,LABEL_1,sarcastic,0.0022132506,0.9627745,0.035012268,0.99831605,neutral (sarcastic unclear),0.0327990174,0.99831605,0.9627745,0.9627745,0.927762232
mw8g9o5,LABEL_1,not sarcastic,0.020838708,0.8510309,0.12813045,0.06603049,neutral,0.10729174200000001,0.06603049,0.8510309,0.8510309,0.72290045
mw89qbi,LABEL_0,not sarcastic,0.9712593,0.02203056,0.0067101587,0.0051165344,neutral,-0.9645491413,0.0051165344,0.9712593,0.02203056,0.94922874
mw88uni,LABEL_1,sarcastic,0.0016844177,0.9944745,0.0038412027,0.9327717,neutral (sarcastic unclear),0.002156785,0.9327717,0.9944745,0.9944745,0.9906332973
mw89x9n,LABEL_1,not sarcastic,0.0021568108,0.9914464,0.0063967854,0.0006341669,neutral,0.0042399746,0.0006341669,0.9914464,0.9914464,0.9850496146
mw89279,LABEL_1,not sarcastic,0.0009823255,0.9962047,0.0028130317,0.00049182895,positive,0.0018307062,0.00049182895,0.9962047,0.9962047,0.9933916683
myd28x7,LABEL_1,not sarcastic,0.0042802095,0.9887806,0.006939202,0.30568072,neutral,0.0026589925000000004,0.30568072,0.9887806,0.9887806,0.981841398
myvj3ra,LABEL_1,not sarcastic,0.003053988,0.972038,0.024908042,0.0019169106,neutral,0.021854053999999998,0.0019169106,0.972038,0.972038,0.947129958
mw85lvl,LABEL_1,sarcastic,0.0015275355,0.9943709,0.0041016154,0.9721771,neutral (sarcastic unclear),0.0025740799000000007,0.9721771,0.9943709,0.9943709,0.9902692846
mw8648x,LABEL_0,not sarcastic,0.79251176,0.18430538,0.023182895,0.0013071919,neutral,-0.769328865,0.0013071919,0.79251176,0.18430538,0.60820638
